ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0098982	GABA-ergic synapse	102	-0.400880231735278	-1.65876311630725	0.000588299822197309	0.00153031685279359	0.000493041164693898	5106	tags=39%, list=20%, signal=31%	CSPG5/ARFGEF2/NLGN3/CACNA2D1/LHFPL4/EFNA5/AP3M2/CALB1/SEMA4D/NLGN1/PIK3C3/CLSTN3/GABRB2/SLITRK3/GABBR1/GNAO1/ZDHHC5/CLCN3/NLGN2/MKLN1/SLC6A6/CTBP1/STRN4/CACNA2D2/GABRA5/ARHGEF9/DAG1/KIF5C/CLPTM1/CNTNAP2/SV2A/GAP43/FLOT1/PHB2/SUMO2/SEPTIN11/SH3KBP1/NLGN4X/ENAH/FUS
BP	GO:0070861	regulation of protein exit from endoplasmic reticulum	22	-0.586590267086039	-1.88076553897677	0.000589918761201863	0.0015332869524025	0.000493998078530243	7524	tags=77%, list=30%, signal=54%	YOD1/BRSK2/EDEM2/DERL2/SORL1/ERLEC1/BCAP31/GCC2/EDEM1/INSIG1/UBAC2/UBE2J1/TMEM30A/UBE2G2/CD81/TM9SF4/OS9
BP	GO:0097502	mannosylation	22	-0.586550432351626	-1.88063781814685	0.000589918761201863	0.0015332869524025	0.000493998078530243	9967	tags=95%, list=40%, signal=57%	TMTC2/FKRP/PIGB/RXYLT1/LARGE2/POMT1/DOLK/TMTC1/B4GAT1/POMGNT2/TMEM260/POMGNT1/FKTN/DPM2/DPM3/POMT2/DPM1/TMTC4/NUS1/LARGE1/TMTC3
BP	GO:0042168	heme metabolic process	42	-0.501214274742859	-1.82519047786506	0.000590024838410242	0.0015332869524025	0.000493998078530243	9693	tags=74%, list=39%, signal=45%	BLVRA/TMEM14A/PPOX/ABCB10/BLVRB/HMBS/CPOX/FXN/ALAD/HMOX2/SRRD/SLC25A38/COX10/FECH/COX15/BDH2/SLC6A9/UROD/UROS/TMEM14B/ABCB7/TMEM14C/SLC11A2/SLC25A39/ALAS1/ABCC1/FLVCR1/IREB2/ATP5IF1/PGRMC1/NFE2L1
BP	GO:0006991	response to sterol depletion	18	-0.62703745589304	-1.90056525208047	0.00059130899806797	0.0015361179406331	0.000494910173128105	8230	tags=94%, list=33%, signal=63%	INSIG2/FBXW7/AMFR/ZBTB7B/PIP4P1/SREBF1/ARHGEF10L/PAQR3/INSIG1/ERLIN1/SPRING1/ERLIN2/LYN/EIF2A/TMED2/SCAP/SREBF2
BP	GO:0014855	striated muscle cell proliferation	68	-0.440198523767666	-1.73418568215007	0.000591643399316513	0.00153648056977588	0.000495027005857603	7943	tags=53%, list=32%, signal=36%	PPARD/SIX5/EPHB1/NDRG4/DSN1/TGFBR3/HEY2/FGF2/TENM4/MAPK14/NOTCH1/SAV1/SMAD1/FGFR2/SRC/PAXBP1/SUGT1/TGFBR1/CITED2/VGLL4/ARID2/DIPK2A/SKI/ABL1/NDC80/MEGF10/CDK1/KPNA1/BMPR1A/AKIRIN1/SELENON/PRKAR1A/RBPJ/JARID2/FGFR1/TBX5
MF	GO:0140312	cargo adaptor activity	21	-0.594693993914012	-1.88842763871955	0.000592015628836466	0.00153694116676538	0.00049517540210361	3380	tags=57%, list=14%, signal=49%	AP1S1/AP2S1/GOLPH3L/AP2A1/AP2A2/AP1G1/STON2/GOLPH3/HIP1/AP2M1/AP2B1/AP1S2
CC	GO:1904724	tertiary granule lumen	40	-0.504620326446823	-1.81390119502824	0.000595263682702452	0.00154486497712216	0.000497728314384482	7958	tags=65%, list=32%, signal=44%	CDA/GGH/ALDOA/NIT2/DBNL/CTSD/CANT1/CST3/ARMC8/QSOX1/TIMP2/CYFIP1/ASAH1/GOLGA7/YPEL5/ALDOC/PGM1/CSTB/TMT1A/SPTAN1/CNN2/B2M/LTA4H/IDH1/FTH1/ILF2
BP	GO:0048261	negative regulation of receptor-mediated endocytosis	26	-0.55582320530136	-1.86269438681065	0.000596770594408366	0.00154826634147986	0.000498824174134971	9504	tags=81%, list=38%, signal=50%	APOC1/ANKRD13D/NEU3/ANKRD13B/ANXA2/NECAB2/ABCA2/DLG4/WDR54/LRPAP1/ANKRD13A/UNC119/PCSK9/UBQLN2/ITGAV/MTMR2/ATXN2/ARF6/PICALM/SDCBP/RAC1
MF	GO:0030291	protein serine/threonine kinase inhibitor activity	43	-0.495288270466772	-1.80856845820686	0.000598793013199521	0.00155300246468419	0.000500350069701325	9018	tags=70%, list=36%, signal=45%	PRKAG2/CAMK2N2/RPTOR/PKIG/INKA2/PRKAR1B/CIB1/HTRA2/HEXIM1/CDKN1B/PPP1R1B/CAMK2N1/SMO/CDKN1A/SPRED1/AKT1S1/PRKAR2B/AKT1/CIT/PKIA/PRKAR2A/CDKN1C/SPRED2/CASP3/SPRY2/MACROH2A1/HSPA5/PRKAR1A/HSPB1/YWHAG
BP	GO:0002327	immature B cell differentiation	11	-0.709170658118011	-1.88640856337709	0.000600505679973134	0.00155693237933863	0.000501616219057803	6999	tags=82%, list=28%, signal=59%	FNIP1/SYVN1/TRAF3IP2/ATM/KIT/ABL1/IRF2BP2/LRRC8A/PRKDC
BP	GO:1901838	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I	10	-0.736807918981699	-1.90849605509294	0.000604786859756894	0.00156751691189702	0.000505026369217753	5405	tags=90%, list=22%, signal=71%	DDX11/PWP1/PIH1D1/MTOR/SMARCB1/NOL11/SMARCA4/MARS1/NCL
BP	GO:0030835	negative regulation of actin filament depolymerization	40	-0.503887897528841	-1.81126841624393	0.000605438884600182	0.00156869135441578	0.00050540475393348	5168	tags=48%, list=21%, signal=38%	WASHC2C/TWF1/CARMIL1/CRACD/FLII/GSN/SWAP70/TRIOBP/CAPZA2/ADD3/TMOD3/RDX/SPTAN1/ADD1/LIMA1/MTPN/CAPZA1/SPTBN1/ADD2
MF	GO:0051059	NF-kappaB binding	31	-0.537137622878226	-1.85336388211677	0.000609468838766943	0.0015786143616929	0.000508601772287062	9542	tags=81%, list=38%, signal=50%	SETD6/BRMS1/TAF4B/PPARD/BCL10/RNF25/AKAP8/RELA/NFKBIA/COMMD7/HIF1AN/FAF1/COMMD6/DNAJA3/PDCD11/CPNE1/NOTCH2/MTDH/HDAC3/HDAC1/GSK3B/EP300/TP53BP2/HDAC2/NPM1
MF	GO:0050815	phosphoserine residue binding	10	-0.736432920265544	-1.90752472518183	0.000610804590051829	0.00158155476091227	0.000509549117180466	6443	tags=90%, list=26%, signal=67%	NEDD4/PIN1/PCIF1/LEO1/SCAF8/SCAF4/YWHAB/YWHAZ/YWHAE
BP	GO:0007259	cell surface receptor signaling pathway via JAK-STAT	90	-0.41068953745399	-1.67799286873392	0.000611519928237755	0.00158288732327246	0.000509978445327049	7290	tags=47%, list=29%, signal=33%	IFNAR1/SOCS5/DOT1L/SOCS6/OCIAD2/HES1/CRLF3/NF2/STAT2/HGS/EPHB2/STAT5B/PKD2/NOTCH1/KIT/JAK1/F2R/ELP2/LEPROT/STAT1/PTPN2/WDR48/VHL/PIGU/SOCS2/CTR9/STAT6/STAMBP/SH2B3/USP1/STAT3/PTPRD/ARL2BP/PIAS1/DAB1/OCIAD1/TNFRSF1A/ADIPOR1/EP300/CNOT7/INPP5F/CALM1
CC	GO:0030140	trans-Golgi network transport vesicle	38	-0.501702624352789	-1.79317454393846	0.000617670707752382	0.00159828375067029	0.000514938903341017	6140	tags=61%, list=25%, signal=46%	AP1M1/AFTPH/GOPC/FURIN/SYNRG/TMED9/RAB8A/AP1S1/AP1B1/SORT1/RAB8B/RAB13/AP2A1/RAB14/AP1G1/SPG21/TGOLN2/CLTA/IGF2R/RAB12/TMED10/CLTC/AP1S2
BP	GO:0051131	chaperone-mediated protein complex assembly	21	-0.592439720119775	-1.88126927999752	0.000624602754764547	0.00161569102224598	0.000520547219969141	5724	tags=67%, list=23%, signal=51%	PFDN6/MKKS/HSPA1A/TMEM35A/PSMG1/PSMG2/LONP1/CLU/CCT2/HSPA4/PTGES3/HSPD1/HSP90AA1/HSP90AB1
MF	GO:0000774	adenyl-nucleotide exchange factor activity	15	-0.654904684239909	-1.90037235213942	0.000626636737817306	0.00162042096759511	0.00052207112513925	7931	tags=93%, list=32%, signal=64%	BAG2/HSPBP1/GRPEL1/HSPA4L/BAG1/BAG5/BAG3/BAG4/GRPEL2/CCAR2/HSPH1/HYOU1/HSPA4/PFN1
BP	GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	13	-0.676424269311075	-1.88750737530428	0.000628504642437708	0.00162471849062806	0.000523455711447369	4916	tags=77%, list=20%, signal=62%	TOB1/EIF4ENIF1/POLR2G/AGO2/TNRC6B/TNRC6C/TNRC6A/CNOT7/CNOT1/PABPC1
BP	GO:0050810	regulation of steroid biosynthetic process	69	-0.434652674363053	-1.71420500496813	0.000631448629692872	0.00163179401782034	0.000525735321817822	6179	tags=42%, list=25%, signal=32%	FGF19/SREBF1/PRKAA1/PROX1/MBTPS2/PAQR3/GNAI1/DDX20/LPCAT3/INSIG1/ERLIN1/NR3C1/STARD4/REST/CREB1/MBTPS1/PRKACA/ASAH1/ERLIN2/SIRT1/APOE/MAPK1/IGF1R/SCAP/SF1/QKI/SREBF2/ATP1A1/KPNB1
BP	GO:0061028	establishment of endothelial barrier	46	-0.472564738148346	-1.7523592661588	0.00063348411014267	0.00163598204868868	0.000527084631676974	4274	tags=72%, list=17%, signal=60%	EDNRA/ZDHHC21/S1PR3/S1PR2/TJP3/PLCB1/ICAM1/MARVELD2/IKBKB/MYD88/PDE4D/RAPGEF2/ROCK2/RAP1A/F2RL1/RAPGEF1/MYADM/ROCK1/RAP1B/RAP2C/VEGFA/F11R/AFDN/TNFRSF1A/CLDN1/PTPRS/TJP1/RDX/EZR/ADD1/VCL/FASN/MSN
BP	GO:0060976	coronary vasculature development	46	-0.472033361433176	-1.75038882097853	0.00063348411014267	0.00163598204868868	0.000527084631676974	8925	tags=59%, list=36%, signal=38%	VEGFB/CNTRL/TAB1/SUFU/APELA/DYNC2H1/ZBTB14/TGFBR3/HEY2/FGF2/MEGF8/NOTCH1/SNX17/PLXND1/SEC24B/SPRED1/TGFBR1/SRF/ARID2/PTK7/VEGFA/SETD2/DCTN5/NDST1/GPC3/TBX5/AP2B1
CC	GO:0045120	pronucleus	12	-0.698004031866285	-1.90638538832813	0.000635701260480888	0.00164117048818748	0.000528756255595094	6146	tags=83%, list=25%, signal=63%	AKAP8/TET3/TBP/RIF1/AURKA/EZH2/CCNA2/SLC2A1/CENPF/CBX1
MF	GO:0120013	lipid transfer activity	57	-0.457169098037652	-1.74657141503496	0.000637906980157399	0.00164632603157769	0.000530417280965818	7635	tags=56%, list=31%, signal=39%	OSBPL2/ATG2B/ABCA1/TRIAP1/STARD3/BLTP3B/PITPNM1/OSBPL3/BLTP1/NPC1/GLTP/OSBPL6/PRELID3B/ABCA3/SCP2/STARD4/PLEKHA8/CERT1/OSBPL1A/OSBP/ESYT1/PITPNB/OSBPL8/NPC2/PITPNC1/PLTP/APOE/GRAMD1A/OSBPL9/PITPNA/PRELID1/STARD7
BP	GO:0010663	positive regulation of striated muscle cell apoptotic process	13	-0.675321656332149	-1.88443062270351	0.000640036517116544	0.00164966274852882	0.000531492312459353	4202	tags=62%, list=17%, signal=51%	TIGAR/SMAD4/PTPN1/CAMK2D/CAPN2/TP53/BNIP3/ATP2A2
BP	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	13	-0.675321656332149	-1.88443062270351	0.000640036517116544	0.00164966274852882	0.000531492312459353	4202	tags=62%, list=17%, signal=51%	TIGAR/SMAD4/PTPN1/CAMK2D/CAPN2/TP53/BNIP3/ATP2A2
CC	GO:0005677	chromatin silencing complex	13	-0.674529541268524	-1.88222028949621	0.000640036517116544	0.00164966274852882	0.000531492312459353	3969	tags=69%, list=16%, signal=58%	BAHD1/RB1/SUZ12/BAZ2A/SIRT1/YY1/EZH2/CBX3/SMARCA5
BP	GO:0070050	neuron cellular homeostasis	60	-0.458884893174183	-1.77251407003843	0.000639518260743261	0.00164966274852882	0.000531492312459353	5174	tags=47%, list=21%, signal=37%	PRKAA1/TYRO3/CALB1/PSEN1/BAP1/ATP6V1C1/ATP6V1H/CHMP2B/ATP6V0A1/DCTN1/SNAPIN/NELL2/ATP6V0D1/ATP6V1D/HEXB/ATP6AP1/CLCN3/ATP6V1E1/ATP6V1A/ATP6V1B2/ATP6AP2/ATP6V1F/TAOK1/TMEM106B/IMMT/ATP6V1G1/ATP2A2/APP
BP	GO:0008053	mitochondrial fusion	34	-0.533092763420401	-1.86745900894859	0.000640722908577996	0.00165089238155984	0.000531888478587074	11043	tags=91%, list=44%, signal=51%	MIGA2/MIGA1/PARL/OMA1/PID1/TRABD/MSTO1/ADCK1/USP30/BAK1/THG1L/MFN1/FUNDC1/RCC1L/MUL1/ZDHHC6/MIEF1/GDAP1/BAX/MFN2/AFG3L2/STOML2/MTCH2/OPA1/CHCHD3/TFRC/YME1L1/VAT1/BNIP3/HUWE1/MCL1
BP	GO:0051894	positive regulation of focal adhesion assembly	24	-0.569038955997708	-1.87071378770883	0.000644963134373999	0.00166073269370151	0.000535058854023002	4489	tags=62%, list=18%, signal=51%	S100A10/LIMS1/SDC4/SMAD3/ROCK1/ABL1/VEGFA/POLDIP2/EPB41L5/FERMT2/MAP4K4/RAC1/SFRP1/KDR/THY1
BP	GO:0070841	inclusion body assembly	24	-0.568986475104514	-1.87054125693663	0.000644963134373999	0.00166073269370151	0.000535058854023002	5584	tags=67%, list=22%, signal=52%	HSF1/SORL1/PSMC6/BAG5/HSPA1A/BAG3/HDAC6/CDC34/SACS/DNAJB1/TRIM37/DNAJB6/APOE/CLU/VCP/HSP90AA1
BP	GO:1904019	epithelial cell apoptotic process	70	-0.431949144916639	-1.7091875498672	0.000645974329162311	0.00166279358162635	0.000535722835851937	6050	tags=69%, list=24%, signal=52%	CFLAR/E2F2/EDNRA/NFKBIZ/JAK2/PRKAA2/JAG2/CASP9/CASP6/PIAS4/STK3/TMF1/E2F1/BID/ANXA2/WFS1/USP53/BOK/PRKAA1/CDKN1B/BCL2L1/LEF1/ITGB3BP/NPC1/SAV1/TCF7L2/RB1/CAST/BAX/STK4/GSN/ATF2/EIF2S1/ABL1/TIA1/ARF6/EXOC5/DNMT3A/SRSF6/KRT8/TMEM258/CASP3/KRT18/IGF1R/CARM1/ZFP36L1/ADAR/MDK
BP	GO:0021801	cerebral cortex radial glia-guided migration	25	-0.545940964588672	-1.8122592601085	0.000646466544943635	0.00166297509457614	0.000535781316130716	8801	tags=80%, list=35%, signal=52%	CDK5R1/SUN2/WDR47/SRGAP2C/CDK5/BMERB1/DAB2IP/SOCS7/GLI3/LRP8/SUN1/MBOAT7/SYNE2/SRGAP2/DAB1/PAFAH1B1/ZMIZ1/LAMB1/RTN4/CTNNB1
BP	GO:0022030	telencephalon glial cell migration	25	-0.545940964588672	-1.8122592601085	0.000646466544943635	0.00166297509457614	0.000535781316130716	8801	tags=80%, list=35%, signal=52%	CDK5R1/SUN2/WDR47/SRGAP2C/CDK5/BMERB1/DAB2IP/SOCS7/GLI3/LRP8/SUN1/MBOAT7/SYNE2/SRGAP2/DAB1/PAFAH1B1/ZMIZ1/LAMB1/RTN4/CTNNB1
BP	GO:0046513	ceramide biosynthetic process	66	-0.431432820396694	-1.69023524078473	0.000647213933958304	0.00166435484092897	0.000536225846129544	8373	tags=58%, list=34%, signal=38%	B4GALNT1/PRKCD/B4GALT6/CYP4F22/SIRT3/ORMDL2/ST3GAL1/TLCD3B/PAQR4/ELOVL1/B4GALT4/ORMDL3/PRKAA1/ST8SIA3/SGMS1/B3GALT1/ST8SIA6/GBA1/ST6GALNAC3/ST3GAL2/CERS5/SAMD8/ORMDL1/UGCG/AGK/SPTLC2/B4GALT3/UGT8/SMPD4/SPTSSA/ASAH1/ST6GALNAC5/DEGS1/CERS6/CERS4/SPTLC1/B4GALT5/CERS2
BP	GO:0032414	positive regulation of ion transmembrane transporter activity	61	-0.452460050910275	-1.75532102405389	0.000647901727724466	0.00166558048453809	0.000536620726935724	7125	tags=52%, list=29%, signal=38%	WNK2/AKAP9/COX17/LRRC55/TCAF1/STIM2/WNK3/EPHB2/SLC9A1/FGF13/PKD2/STIM1/ANK3/AKAP7/STK39/SENP1/ANK2/HTT/GSTO1/VMP1/ATP1B1/ASPH/NIPSNAP2/ATP1B3/ACTN4/CHP1/DMD/ATP1B2/CALM1/CALM3/CALM2/TMSB4X
BP	GO:0051693	actin filament capping	36	-0.508859239288235	-1.8074355581865	0.000649745421005707	0.00166977586688563	0.000537972405312128	5168	tags=47%, list=21%, signal=38%	WASHC2C/TWF1/CARMIL1/CRACD/FLII/GSN/TRIOBP/CAPZA2/ADD3/TMOD3/RDX/SPTAN1/ADD1/MTPN/CAPZA1/SPTBN1/ADD2
BP	GO:0065002	intracellular protein transmembrane transport	31	-0.535466485725286	-1.84759771510593	0.000651140939568385	0.00167281713041559	0.000538952246911737	7499	tags=71%, list=30%, signal=50%	PEX14/PEX2/PEX10/PEX13/PEX5/PEX1/SEC61A2/TRAM2/LONP2/PEX26/SEC61B/BCR/SRP54/TRIM37/C2CD5/SEC62/SEC61A1/TRAM1/SEC63/USP9X/SEC61G/HSPA5
BP	GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	56	-0.450990414441391	-1.7228022323431	0.000652059385870291	0.00167463118735232	0.000539536704139191	8933	tags=61%, list=36%, signal=39%	PDE3A/PADI2/PALM/MET/RPGRIP1L/ARRB1/SLIT2/APELA/ADA/NECAB2/PDE3B/PDE4D/RGS14/GRK3/RGS2/BICD1/SNCA/CRY1/INPP5A/GRK2/ARRB2/UBQLN2/CRTC3/ARRDC3/APLP1/MGRN1/SH2B3/ATP2B4/ROBO1/PPP3CA/GNAI2/YWHAB/APP/STMN1
BP	GO:0001656	metanephros development	80	-0.419188306888067	-1.69192501128969	0.000658923658511311	0.00169170927561156	0.000545038963694594	8290	tags=48%, list=33%, signal=32%	LAMB2/MYC/SIX4/KIF26B/ID3/RET/PTCH1/HES1/ROBO2/PAX8/GDF11/ACAT1/RDH10/EYA1/CALB1/PKD2/BMP7/SMAD4/GLI3/SMO/POU3F3/STAT1/DLG5/FRAS1/NF1/SPRY1/NIPBL/LGR4/AKR1B1/APH1A/GPC3/BASP1/SOX9/SALL1/IRX1/IRX2/PDGFA/CTNNB1
CC	GO:0044753	amphisome	14	-0.665607314630428	-1.89394078738517	0.000660607424838694	0.00169548023420201	0.00054625390020402	6037	tags=64%, list=24%, signal=49%	CHMP1A/CHMP1B/CHMP3/CHMP5/CHMP7/CHMP2B/CHMP2A/SQSTM1/CHMP4B
CC	GO:0030687	preribosome, large subunit precursor	17	-0.628210498905245	-1.89024966072641	0.000663625833363459	0.00170267304740976	0.000548571298065059	8062	tags=88%, list=32%, signal=60%	ZNF622/BOP1/WDR74/MRTO4/NIP7/FTSJ3/EBNA1BP2/RRP15/RPF1/MDN1/NOC2L/MAK16/PES1/WDR12/NSA2
BP	GO:0044090	positive regulation of vacuole organization	25	-0.545417281037404	-1.81052088466736	0.00066783686109578	0.00171292010519103	0.000551872719789546	7694	tags=72%, list=31%, signal=50%	ANXA2/TRIM32/SNX7/BECN1/RALB/PIP4K2C/WIPI1/SNX30/PPP3CB/ULK1/SNX4/SNX18/GRN/SH3GLB1/RAB3GAP1/RAB3GAP2/PIP4K2A/PIP4K2B
BP	GO:1901016	regulation of potassium ion transmembrane transporter activity	33	-0.519324145342583	-1.80898076905917	0.000669693964446103	0.00171712493419584	0.000553227441712714	6966	tags=55%, list=28%, signal=39%	AKAP9/LRRC55/NEDD4/WWP2/VAMP2/ANK3/CAB39/AKAP7/STK39/SENP1/FHL1/ANK2/ATP1B1/NEDD4L/ATP1B3/SUMO1/ATP1B2/ITGB1
BP	GO:0120193	tight junction organization	71	-0.42351125183018	-1.6800214225243	0.000673980257003395	0.00172755355443152	0.000556587359665496	7955	tags=51%, list=32%, signal=35%	NPHP4/RAMP2/EPHA2/IKBKB/FZD5/MYO1C/CLDN10/PLEC/EPHB2/ROCK2/EXT1/ARL2/APC/MPDZ/LSR/TGFBR1/SRF/ROCK1/SLC39A9/DLG1/RAB13/PARD3/PRKACA/STRN/F11R/PDCD6IP/TBCD/AFDN/ECT2/CLDN1/TJP1/CLDN11/PAK2/RAC1/CLDN6/ACTG1
BP	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	13	0.639526315066104	2.24635023318211	0.000674285666691554	0.00172777487108391	0.000556658663996926	5140	tags=62%, list=21%, signal=49%	CST1/AZGP1/GNAT2/CST2/RTP1/GNAT1/TAS2R31/LPO
BP	GO:0060047	heart contraction	213	-0.334034980024609	-1.46442112198146	0.000674525270520536	0.00172782747924504	0.000556675613420822	9178	tags=46%, list=37%, signal=29%	TACR3/ZC3H12A/SLC8A2/MAP2K3/VEGFB/EHD3/NOS1AP/TMEM161B/TRPC1/SCN4A/KCND2/RANGRF/GCH1/CACNB2/THRA/KCNN2/APELA/ADA/PIK3CA/KCNH2/NOS1/TMEM65/AKAP9/CACNA1G/TMEM38B/GAA/PDE4D/SMAD7/RGS2/ATP2A3/SREBF1/HEY2/CACNA2D1/FKBP1B/FGF12/CACNA1H/ADM2/SLC9A1/ATG5/GRK2/FGF13/EXT1/THRB/BIN1/EXT2/SRC/GJC1/SCN8A/PTPN1/GSK3A/MAP2K6/TPM1/CELF2/SMAD5/GNAO1/MEF2A/ANK2/DSC2/GSN/CHGA/ATP2B1/DLG1/JUP/PRKACA/STC1/MTOR/GSTO1/NUP155/ATP1B1/HCN4/NEDD4L/GLRX3/CAMK2D/MDM2/ASPH/ZMPSTE24/DSP/DNM1L/SRI/ATP2B4/ATP1A2/DSG2/SOD1/CXADR/DMD/SUMO1/ATP1B2/ATP2A2/ATP1A1/CALM1/GJA1/FLNA/TBX5/CALM3/CALM2/HSP90AA1/YWHAE
BP	GO:0060977	coronary vasculature morphogenesis	17	-0.627931776499125	-1.88941100085918	0.000674778948371824	0.00172791609279499	0.000556704163147499	6315	tags=65%, list=25%, signal=48%	TGFBR3/HEY2/FGF2/NOTCH1/SEC24B/SPRED1/TGFBR1/ARID2/VEGFA/SETD2/TBX5
BP	GO:0061041	regulation of wound healing	107	-0.386991797680373	-1.6132535497767	0.000678940602950768	0.00173800861261691	0.000559955795460515	5500	tags=36%, list=22%, signal=28%	SERPINE2/EPHB2/FGF2/RREB1/FIGNL2/FERMT1/USF1/F2R/F2RL1/TAFA5/PTEN/CLASP2/AJAP1/SMAD3/CRK/PHLDB2/MTOR/SH2B3/PROS1/TMX1/ARFGEF1/APOE/CLASP1/SRSF6/CLDN1/NFE2L2/SERPING1/ANO6/PTK2/FERMT2/XBP1/TMEM97/CD9/PDGFA/PRDX2/CASK/ITGB1/ACTG1
BP	GO:0032469	endoplasmic reticulum calcium ion homeostasis	26	-0.553355099658869	-1.85442318387692	0.000681267016827085	0.00174283261813663	0.000561510005162634	8843	tags=77%, list=35%, signal=50%	KCTD17/BAK1/THADA/SELENOK/WFS1/HERPUD1/PML/PSEN1/PACS2/RAP1GDS1/TMTC4/BAX/CLCC1/CCDC47/CAMK2D/GRINA/TMCO1/ATP2A2/APP/TMBIM6
MF	GO:0008320	protein transmembrane transporter activity	26	-0.553049927769076	-1.85340048104496	0.000681267016827085	0.00174283261813663	0.000561510005162634	8203	tags=81%, list=33%, signal=54%	TOMM40L/TIMM17B/PEX14/PEX2/ABCA1/PEX10/PEX13/TIMM22/SEC61A2/TOMM40/TIMM17A/TOMM70/TOMM7/TIMM23/TOMM22/SEC61A1/SEC63/SEC61G/TMED10/MCL1/TOMM20
BP	GO:0045806	negative regulation of endocytosis	61	-0.450617362922178	-1.74817230681406	0.000686872546722907	0.00175603363889905	0.000565763141785924	11521	tags=80%, list=46%, signal=43%	PRKD1/ABCA7/EPHA3/LRSAM1/MCTP1/PACSIN1/STX1B/NR1H3/NR1H2/APOC1/ANKRD13D/RUBCN/NEU3/ANKRD13B/PACSIN3/ANXA2/CD47/NECAB2/ABCA2/SNX33/DLG4/WDR54/CSK/TGFB1/LRPAP1/ANKRD13A/SIRPA/ATG5/UNC119/APPL1/PCSK9/UBQLN2/ITGAV/SCAMP5/PLSCR1/DYSF/PACSIN2/PIP4P2/ATG3/MTMR2/ATXN2/ARF6/PICALM/SDCBP/CNN2/SNX3/RAC1/HMGB1/RACK1
CC	GO:0000786	nucleosome	93	-0.40484397050573	-1.66033330738302	0.000686655837075209	0.00175603363889905	0.000565763141785924	6726	tags=38%, list=27%, signal=28%	H2BC12/KDM1B/MRGBP/KAT5/ZNHIT1/MPHOSPH8/KAT6B/SHPRH/EPC2/EPC1/RUVBL2/TRRAP/KAT6A/EP400/MEAF6/BRD8/YEATS4/MBTD1/RUVBL1/ACTL6A/H1-10/H2AX/GLYR1/H3-3A/HP1BP3/VPS72/H2AZ2/MACROH2A2/MACROH2A1/H1-0/H2AZ1/MORF4L1/H3-3B/MORF4L2/ACTB
BP	GO:0070169	positive regulation of biomineral tissue development	45	-0.475516108278245	-1.74982686210918	0.000687854645531733	0.00175797459148048	0.000566388482557425	6181	tags=47%, list=25%, signal=35%	ACVR2A/RXRA/PKDCC/ADGRV1/BMPR2/FAM20C/SLC20A2/BMP7/CEBPB/SLC4A2/SMAD3/FBXO5/ATP2B1/ATRAID/FBN2/ACVR2B/PTN/ANO6/BMPR1A/ATF4/GPM6B
BP	GO:0071425	hematopoietic stem cell proliferation	34	-0.530136560880857	-1.85710323703879	0.000692813097487185	0.00177007350174325	0.000570286538568893	6926	tags=56%, list=28%, signal=40%	KITLG/ATXN1L/CTC1/BRCA2/ERCC2/ETV6/GBA1/WNT5A/N4BP2L2/NKAP/SART3/ARIH2/PDCD2/EIF2AK2/YTHDF2/TSC22D1/KAT7/XRCC5/SFRP2
BP	GO:0048680	positive regulation of axon regeneration	10	-0.731638786658499	-1.89510685501388	0.000695467974962108	0.00177563391320002	0.00057207800530718	5599	tags=80%, list=22%, signal=62%	FKBP1B/BRAF/GRN/PUM2/PTN/IGF1R/STK24/FLNA
BP	GO:0070572	positive regulation of neuron projection regeneration	10	-0.731638786658499	-1.89510685501388	0.000695467974962108	0.00177563391320002	0.00057207800530718	5599	tags=80%, list=22%, signal=62%	FKBP1B/BRAF/GRN/PUM2/PTN/IGF1R/STK24/FLNA
BP	GO:1904018	positive regulation of vasculature development	148	-0.363094853601811	-1.55447808019797	0.000695664865194378	0.00177563391320002	0.00057207800530718	4628	tags=59%, list=19%, signal=48%	CXCR4/CD40/PRKD1/RUNX1/SIRT6/ADAM12/HMOX1/PRKCB/CYBB/NODAL/FGF18/FUT1/PIK3CD/CTSH/NOS3/KLF4/F3/WARS2/MYDGF/ZC3H12A/VEGFB/ETS1/SEMA5A/PTGIS/ZNF304/TNN/AGGF1/EMILIN2/RAMP2/APELA/DLL1/PRKD2/EMP2/NINJ1/SASH1/PAK4/PDPK1/TGFB1/PDCL3/ADM2/FGF2/ERAP1/BTG1/JMJD8/WNT5A/STIM1/SMAD1/JAK1/RHOB/BRCA1/HIPK1/ITGA5/GAB1/GRN/AGO2/TGFBR1/AKT3/EPHA1/DDAH1/JUP/MTDH/ABL1/VEGFA/HK2/STAT3/HIPK2/SIRT1/PLCG1/PRKCA/NFE2L2/EMC10/SP1/TJP1/CXCL12/XBP1/FLT1/WNK1/HSPB1/VASH2/RTN4/ITGB1/KDR/HIF1A/PKM/HMGA2/SFRP2/MDK
